Điện Máy Xanh - Điện máy Xanh Đường quốc lộ 26,"Điện máy Xanh Đường quốc lộ 26, Thôn Xuân Hòa, Phường Ninh Hòa, Tỉnh Khánh Hòa, Việt Nam",POINT (109.10514068603516 12.501238822937012),12306
Điện Máy Xanh - Điện máy Xanh Số 217,"Điện máy Xanh Số 217, Đường Quốc Lộ 26, Thôn Tân Khánh 2, Xã Tây Ninh Hòa, Tỉnh Khánh Hòa, Việt Nam",POINT (109.01825714111328 12.53691291809082),7829
Điện Máy Xanh - Điện máy Xanh Thôn Lạc An,"Điện máy Xanh Thôn Lạc An, Xã Bắc Ninh Hòa, Tỉnh Khánh Hòa, Việt Nam",POINT (109.16535949707031 12.5491361618042),9351
Thế Giới Di Động - Thế giới di động 185-187 Trần Quý Cáp,"Thế giới di động 185-187 Trần Quý Cáp, tổ dân phố 11 (kế bến xe Ninh Hòa cũ), Phường Ninh Hòa, Tỉnh Khánh Hòa, Việt Nam",POINT (109.13147735595703 12.494739532470703),1968
Thế Giới Di Động - Thế giới di động Số 324-326 Trần Quý Cáp,"Thế giới di động Số 324-326 Trần Quý Cáp, Tổ dân phố 7, Phường Ninh Hòa, Tỉnh Khánh Hòa, Việt Nam",POINT (109.12753295898438 12.49337100982666),553
Thế Giới Di Động - Thế giới di động Tổ dân phố Phú Thọ 2 (ngay ngã 3 Ninh Diêm),"Thế giới di động Tổ dân phố Phú Thọ 2 (ngay ngã 3 Ninh Diêm), Phường Đông Ninh Hòa, Tỉnh Khánh Hòa, Việt Nam",POINT (109.21649932861328 12.538448333740234),2350
Điện Máy Xanh - Điện máy Xanh 485 Hùng Vương,"Điện máy Xanh 485 Hùng Vương, Xã Vạn Ninh, Tỉnh Khánh Hòa, Việt Nam",POINT (109.2216796875 12.692517280578613),3661
Điện Máy Xanh - Điện máy Xanh Thôn Lộc Thọ,"Điện máy Xanh Thôn Lộc Thọ, Xã Tu Bông, Tỉnh Khánh Hòa, Việt Nam",POINT (109.30487823486328 12.7717866897583),9447
Điện Máy Xanh - Điện máy Xanh Thôn Đông Bắc,"Điện máy Xanh Thôn Đông Bắc, Xã Đại Lãnh, Tỉnh Khánh Hòa, Việt Nam",POINT (109.36347198486328 12.837027549743652),10915
Thế Giới Di Động - Thế giới di động Xã Vạn Ninh,"Thế giới di động Xã Vạn Ninh, Tỉnh Khánh Hòa, Việt Nam",POINT (109.22630310058594 12.698660850524902),1671
Điện Máy Xanh - Điện máy Xanh Số 175 Quốc Lộ 63 (Thứ Ba),"Điện máy Xanh Số 175 Quốc Lộ 63 (Thứ Ba), Số 175, quốc lộ 63, khu phố 3, Xã An Biên, Tỉnh An Giang, Việt Nam",POINT (105.06681060791016 9.819145202636719),1283
Điện Máy Xanh - Điện máy Xanh Số 250 tổ 8 đường Quốc Lộ 63,"Điện máy Xanh Số 250 tổ 8 đường Quốc Lộ 63, Ấp 7 Chợ, Xã Đông Thái, Huyện An Biên, Tỉnh Kiên Giang, Việt Nam",POINT (105.00543975830078 9.760139465332031),2648
Thế Giới Di Động - Thế giới di động Khu Phố 3,"Thế giới di động Khu Phố 3, Xã An Biên, Tỉnh An Giang, Việt Nam",POINT (105.06825256347656 9.820377349853516),11291
Điện Máy Xanh - Điện máy Xanh 210A Khu phố 3,"Điện máy Xanh 210A Khu phố 3, Xã An Minh, Tỉnh An Giang, Việt Nam",POINT (104.94476318359375 9.618176460266113),6318
Điện Máy Xanh - Điện máy Xanh Ấp Thạnh An,"Điện máy Xanh Ấp Thạnh An, Xã Đông Hòa, Tỉnh An Giang, Việt Nam",POINT (104.95556640625 9.681462287902832),8147
Thế Giới Di Động - Thế giới di động Khu phố 3,"Thế giới di động Khu phố 3, Xã An Minh, Tỉnh An Giang, Việt Nam",POINT (104.944580078125 9.61806869506836),9231
Điện Máy Xanh - Điện máy Xanh Ấp An Bình,"Điện máy Xanh Ấp An Bình, Xã Bình An, Tỉnh An Giang, Việt Nam",POINT (105.12844848632812 9.874539375305176),1951
Điện Máy Xanh - Điện máy Xanh Số 605-607 Quốc lộ 61,"Điện máy Xanh Số 605-607 Quốc lộ 61, KP. Minh Phú, Xã Châu Thành, Tỉnh An Giang, Việt Nam",POINT (105.15721893310547 9.907182693481445),1911
Điện Máy Xanh - Điện máy Xanh Số 663 Tổ 10 Ấp Hòa An,"Điện máy Xanh Số 663 Tổ 10 Ấp Hòa An, Xã Mong Thọ, Huyện Châu Thành, Tỉnh Kiên Giang, Việt Nam",POINT (105.19217681884766 10.022610664367676),7510
Điện Máy Xanh - Điện máy Xanh Đường Tà Niên,"Điện máy Xanh Đường Tà Niên, Xã Châu Thành, Tỉnh An Giang, Việt Nam",POINT (105.11949920654297 9.925346374511719),7295
Điện Máy Xanh - Điện máy Xanh Ấp Khánh Hoà,"Điện máy Xanh Ấp Khánh Hoà, Xã Giang Thành, Tỉnh An Giang, Việt Nam",POINT (104.64559936523438 10.527508735656738),11116
Điện Máy Xanh - Điện máy Xanh Ấp Cống Cả,"Điện máy Xanh Ấp Cống Cả, Xã Vĩnh Điều, Tỉnh An Giang, Việt Nam",POINT (104.69943237304688 10.523337364196777),8207
Điện Máy Xanh - Điện máy Xanh KP 6 Hùng Vương,"Điện máy Xanh KP 6 Hùng Vương, Xã Giồng Riềng, Tỉnh An Giang, Việt Nam",POINT (105.31626892089844 9.909242630004883),1759
Điện Máy Xanh - Điện máy Xanh Ấp Sở Tại,"Điện máy Xanh Ấp Sở Tại, Xã Giồng Riềng, Tỉnh An Giang, Việt Nam",POINT (105.23701477050781 9.920584678649902),7595
Điện Máy Xanh - Điện máy Xanh Ấp Đồng Tràm,"Điện máy Xanh Ấp Đồng Tràm, Xã Long Thạnh, Tỉnh An Giang, Việt Nam",POINT (105.23861694335938 9.85150146484375),7348
Điện Máy Xanh - Điện máy Xanh Ấp Thạnh Thới,"Điện máy Xanh Ấp Thạnh Thới, Xã Thạnh Hưng, Tỉnh An Giang, Việt Nam",POINT (105.44343566894531 9.997612953186035),7930
Thế Giới Di Động - Thế giới di động Đường DT933,"Thế giới di động Đường DT933, Khu phố 6, Xã Giồng Riềng, Tỉnh An Giang, Việt Nam",POINT (105.31717681884766 9.909377098083496),12787
Điện Máy Xanh - Điện máy Xanh Số 72 đường 3/2,"Điện máy Xanh Số 72 đường 3/2, khu phố Phước Trung 2, Xã Gò Quao, Tỉnh An Giang, Việt Nam",POINT (105.27519226074219 9.72915267944336),1052
Điện Máy Xanh - Điện máy Xanh Lô H1-18 Quốc lộ 61,"Điện máy Xanh Lô H1-18 Quốc lộ 61, Xã Gò Quao, Tỉnh An Giang, Việt Nam",POINT (105.31497192382812 9.772722244262695),5269
Điện Máy Xanh - Điện máy Xanh Tổ 3,"Điện máy Xanh Tổ 3, Ấp Hoà Thiện, Xã Định Hoà, Huyện Gò Quao, Tỉnh Kiên Giang, Việt Nam",POINT (105.27677154541016 9.727330207824707),10477
Điện Máy Xanh - Điện máy Xanh Khu phố 1,"Điện máy Xanh Khu phố 1, Phường Hà Tiên, Tỉnh An Giang, Việt Nam",POINT (104.4824447631836 10.379302024841309),7135
Thế Giới Di Động - Thế giới di động Số 77 Mạc Thiên Tích,"Thế giới di động Số 77 Mạc Thiên Tích, khu phố 1, Phường Hà Tiên, Tỉnh An Giang, Việt Nam",POINT (104.48573303222656 10.382184028625488),1274
Điện Máy Xanh - Điện máy Xanh Ấp Thuận Hoà,"Điện máy Xanh Ấp Thuận Hoà, Xã Bình Sơn, Tỉnh An Giang, Việt Nam",POINT (104.81952667236328 10.25786304473877),11141
Điện Máy Xanh - Điện máy Xanh Ấp Luỳnh Huỳnh,"Điện máy Xanh Ấp Luỳnh Huỳnh, Xã Hòn Đất, Tỉnh An Giang, Việt Nam",POINT (104.85588836669922 10.151777267456055),8577
Điện Máy Xanh - Điện máy Xanh Ấp Thị Tứ,"Điện máy Xanh Ấp Thị Tứ, Xã Mỹ Thuận, Tỉnh An Giang, Việt Nam",POINT (105.01703643798828 10.121532440185547),10545
Điện Máy Xanh - Điện máy Xanh Ấp Sơn Hòa,"Điện máy Xanh Ấp Sơn Hòa, Xã Hòn Đất, Tỉnh An Giang, Việt Nam",POINT (104.97085571289062 10.24988079071045),7709
Thế Giới Di Động - Thế giới di động Khu phố Tri Tôn,"Thế giới di động Khu phố Tri Tôn, Xã Hòn Đất, Tỉnh An Giang, Việt Nam",POINT (104.92662048339844 10.187858581542969),207
Thế Giới Di Động - Thế giới di động Khu phố Thị Tứ,"Thế giới di động Khu phố Thị Tứ, Xã Mỹ Thuận, Tỉnh An Giang, Việt Nam",POINT (105.01799774169922 10.120591163635254),1084
Điện Máy Xanh - Điện máy Xanh 606 Quốc Lộ 80,"Điện máy Xanh 606 Quốc Lộ 80, Xã Kiên Lương, Tỉnh An Giang, Việt Nam",POINT (104.64209747314453 10.285792350769043),176
Điện Máy Xanh - Điện máy Xanh Số nhà 146 Quốc lộ 80,"Điện máy Xanh Số nhà 146 Quốc lộ 80, Khu phố Kiên Tân, Xã Kiên Lương, Tỉnh An Giang, Việt Nam",POINT (104.59099578857422 10.250439643859863),7710
Thế Giới Di Động - Thế giới di động Số 579,"Thế giới di động Số 579, Quốc lộ 80, Khu Phố Cư Xá Mới, Xã Kiên Lương, Tỉnh An Giang, Việt Nam",POINT (104.64697265625 10.283610343933105),9462
Điện Máy Xanh - Điện máy Xanh Ấp Tân Đời,"Điện máy Xanh Ấp Tân Đời, Xã Vĩnh Tuy, Tỉnh An Giang, Việt Nam",POINT (105.36061096191406 9.617875099182129),8967
Điện Máy Xanh - Điện máy Xanh 162 đường 30/4,"Điện máy Xanh 162 đường 30/4, kp 1, Đặc khu Phú Quốc, Tỉnh An Giang, Việt Nam",POINT (103.97065734863281 10.216806411743164),1115
Thế Giới Di Động - Thế giới di động 37 Hùng Vương,"Thế giới di động 37 Hùng Vương, Khu Phố 5 ( Ngã 4 Hùng Vương ), Đặc khu Phú Quốc, Tỉnh An Giang, Việt Nam",POINT (103.97239685058594 10.223272323608398),409
Điện Máy Xanh - Điện máy Xanh Số 107 Nguyễn Văn cừ,"Điện máy Xanh Số 107 Nguyễn Văn cừ, khu phố 3, Đặc khu Phú Quốc, Tỉnh An Giang, Việt Nam",POINT (104.0165023803711 10.019977569580078),1723
Điện Máy Xanh - Điện máy Xanh Tổ 7,"Điện máy Xanh Tổ 7, ấp Gành Dầu, Đặc khu Phú Quốc, Tỉnh An Giang, Việt Nam",POINT (103.84126281738281 10.3704252243042),2161
Thế Giới Di Động - Thế giới di động 104 Ba Mươi Tháng Tư,"Thế giới di động 104 Ba Mươi Tháng Tư, KP. 01 (đối diện nhà hàng Ra Khơi), Đặc khu Phú Quốc, Tỉnh An Giang, Việt Nam",POINT (103.96637725830078 10.213898658752441),2158
Thế Giới Di Động - Thế giới di động Số 142A-142B đường Nguyễn Trung Trực,"Thế giới di động Số 142A-142B đường Nguyễn Trung Trực, Đặc khu Phú Quốc, Tỉnh An Giang, Việt Nam",POINT (103.96282196044922 10.222740173339844),935
Thế Giới Di Động - Thế giới di động Số 73 đường Nguyễn Văn Cừ,"Thế giới di động Số 73 đường Nguyễn Văn Cừ, KP. 3, Đặc khu Phú Quốc, Tỉnh An Giang, Việt Nam",POINT (104.01499938964844 10.018431663513184),1054
Điện Máy Xanh - Điện máy Xanh Số 1046 Nguyễn Trung Trực,"Điện máy Xanh Số 1046 Nguyễn Trung Trực, KP 4, Phường Rạch Giá, Tỉnh An Giang, Việt Nam",POINT (105.10762023925781 9.971588134765625),1458
Điện Máy Xanh - Điện máy Xanh 358 Nguyễn Trung Trực,"Điện máy Xanh 358 Nguyễn Trung Trực, Phường Rạch Giá, Tỉnh An Giang, Việt Nam",POINT (105.09171295166016 9.99804973602295),630
Điện Máy Xanh - Điện máy Xanh Số 1125A Mạc Cứu,"Điện máy Xanh Số 1125A Mạc Cứu, KP. Nguyễn Thái Bình, Phường Rạch Giá, Tỉnh An Giang, Việt Nam",POINT (105.0748062133789 10.047356605529785),2647
Điện Máy Xanh - Điện máy Xanh Số 979 - 981 Nguyễn Trung Trực,"Điện máy Xanh Số 979 - 981 Nguyễn Trung Trực, Phường Rạch Giá, Tỉnh An Giang, Việt Nam",POINT (105.11564636230469 9.963786125183105),3664
Điện Máy Xanh - Điện máy Xanh Tổ 3,"Điện máy Xanh Tổ 3, Ấp Thứ Nhất, Xã Tây Yên, Tỉnh An Giang, Việt Nam",POINT (105.04937744140625 9.89697265625),10237
Điện Máy Xanh - Điện máy Xanh Ấp Tân Điền,"Điện máy Xanh Ấp Tân Điền, Xã Châu Thành, Tỉnh An Giang, Việt Nam",POINT (105.15658569335938 9.952500343322754),10113
Điện Máy Xanh - Điện máy Xanh 561 Tổ 9,"Điện máy Xanh 561 Tổ 9, ấp Phước Lợi, Xã Thạnh Lộc, Tỉnh An Giang, Việt Nam",POINT (105.15966033935547 9.98976993560791),10920
Điện Máy Xanh - Điện máy Xanh Ấp Tà Tây,"Điện máy Xanh Ấp Tà Tây, Phường Vĩnh Thông, Tỉnh An Giang, Việt Nam",POINT (105.12010955810547 10.053305625915527),7316
Thế Giới Di Động - Thế giới di động Số 01 Mai Thị Hồng Hạnh,"Thế giới di động Số 01 Mai Thị Hồng Hạnh, Phường Rạch Giá, Tỉnh An Giang, Việt Nam",POINT (105.12106323242188 9.95506763458252),244
Thế Giới Di Động - Thế giới di động 380A Nguyễn Trung Trực,"Thế giới di động 380A Nguyễn Trung Trực, Phường Rạch Giá, Tỉnh An Giang, Việt Nam",POINT (105.09205627441406 9.997480392456055),488
Thế Giới Di Động - Thế giới di động Số 605,"Thế giới di động Số 605,607,609 đường Nguyễn Trung Trực, khu phố 1, Phường Rạch Giá, Tỉnh An Giang, Việt Nam",POINT (105.10295104980469 9.98312759399414),1275
Thế Giới Di Động - Thế giới di động Số 98 đường Trần Phú,"Thế giới di động Số 98 đường Trần Phú, Phường Rạch Giá, Tỉnh An Giang, Việt Nam",POINT (105.08283233642578 10.0137357711792),245
Điện Máy Xanh - Điện máy Xanh Số 63-65-67 khóm B,"Điện máy Xanh Số 63-65-67 khóm B, Xã Tân Hiệp, Tỉnh An Giang, Việt Nam",POINT (105.28250122070312 10.11435604095459),405
Điện Máy Xanh - Điện máy Xanh Ấp Đông Thành,"Điện máy Xanh Ấp Đông Thành, Xã Thạnh Đông, Tỉnh An Giang, Việt Nam",POINT (105.23724365234375 10.069066047668457),7330
Điện Máy Xanh - Điện máy Xanh Ấp Tân Tiến,"Điện máy Xanh Ấp Tân Tiến, Xã Tân Hội, Tỉnh An Giang, Việt Nam",POINT (105.18324279785156 10.153016090393066),9507
Thế Giới Di Động - Thế giới di động Ấp Đông Thành,"Thế giới di động Ấp Đông Thành, Xã Thạnh Đông, Tỉnh An Giang, Việt Nam",POINT (105.23741149902344 10.069286346435547),19863
Điện Máy Xanh - Điện máy Xanh Ấp Hòn Chông,"Điện máy Xanh Ấp Hòn Chông, Xã Kiên Lương, Tỉnh An Giang, Việt Nam",POINT (104.61394500732422 10.16230583190918),7349
Điện Máy Xanh - Điện máy Xanh Ấp Cạn Ngọn A,"Điện máy Xanh Ấp Cạn Ngọn A, Xã Vĩnh Hòa, Tỉnh An Giang, Việt Nam",POINT (105.12550354003906 9.672188758850098),7037
Điện Máy Xanh - Điện máy Xanh Ấp Vĩnh Hiệp,"Điện máy Xanh Ấp Vĩnh Hiệp, Xã Vĩnh Hòa, Tỉnh An Giang, Việt Nam",POINT (105.23782348632812 9.690119743347168),10745
Điện Máy Xanh - Điện máy Xanh ấp Minh Kiên,"Điện máy Xanh ấp Minh Kiên, Xã U Minh Thượng, Tỉnh An Giang, Việt Nam",POINT (105.16126251220703 9.546055793762207),8767
Điện Máy Xanh - Điện máy Xanh Ấp Hòa Mỹ,"Điện máy Xanh Ấp Hòa Mỹ, Xã Hòa Hưng, Tỉnh An Giang, Việt Nam",POINT (105.48070526123047 9.8938570022583),8045
Điện Máy Xanh - Điện máy Xanh Ấp Chín Ghì,"Điện máy Xanh Ấp Chín Ghì, Xã Hòa Thuận, Tỉnh An Giang, Việt Nam",POINT (105.40383911132812 9.837648391723633),10366
Điện Máy Xanh - Điện máy Xanh Số 498 Ấp Vĩnh Đông 2,"Điện máy Xanh Số 498 Ấp Vĩnh Đông 2, Xã Vĩnh Phong, Tỉnh An Giang, Việt Nam",POINT (105.25405883789062 9.506184577941895),410
Điện Máy Xanh - Điện máy Xanh Ấp Bình Minh,"Điện máy Xanh Ấp Bình Minh, Xã Vĩnh Bình, Tỉnh An Giang, Việt Nam",POINT (105.18624114990234 9.603391647338867),8049
Điện Máy Xanh - Điện máy Xanh Tổ 15 Ấp Bời Lời A,"Điện máy Xanh Tổ 15 Ấp Bời Lời A, Xã Vĩnh Bình, Tỉnh An Giang, Việt Nam",POINT (105.2611312866211 9.598835945129395),10470
Điện Máy Xanh - Điện máy Xanh Thôn 16/5,"Điện máy Xanh Thôn 16/5, Xã Đăk Pék, Tỉnh Quảng Ngãi, Việt Nam",POINT (107.74120330810547 15.074832916259766),7655
Điện Máy Xanh - Điện máy Xanh Số 296 Hùng Vương,"Điện máy Xanh Số 296 Hùng Vương, tổ dân phố 6, Xã Đăk Hà, Tỉnh Quảng Ngãi, Việt Nam",POINT (107.92021179199219 14.515376091003418),372
Điện Máy Xanh - Điện máy Xanh Số nhà 346-348-350 Đường Hùng Vương,"Điện máy Xanh Số nhà 346-348-350 Đường Hùng Vương, Khối 8, Xã Đăk Tô, Tỉnh Quảng Ngãi, Việt Nam",POINT (107.84404754638672 14.646464347839355),7519
Thế Giới Di Động - Thế giới di động 87 Hùng Vương,"Thế giới di động 87 Hùng Vương, Xã Đăk Tô, Tỉnh Quảng Ngãi, Việt Nam",POINT (107.8412094116211 14.6558837890625),9026
Điện Máy Xanh - Điện máy Xanh Đường Võ Nguyên Giáp,"Điện máy Xanh Đường Võ Nguyên Giáp, tổ dân phố 3, Xã Măng Đen, Tỉnh Quảng Ngãi, Việt Nam",POINT (108.28858184814453 14.603453636169434),7958
Điện Máy Xanh - Điện máy Xanh Thôn 9,"Điện máy Xanh Thôn 9, Xã Kon Braih, Tỉnh Quảng Ngãi, Việt Nam",POINT (108.16968536376953 14.464693069458008),9957
Điện Máy Xanh - Điện máy Xanh 951A Phan Đình Phùng,"Điện máy Xanh 951A Phan Đình Phùng, Phường Kon Tum, Tỉnh Quảng Ngãi, Việt Nam",POINT (107.99434661865234 14.3546781539917),629
Điện Máy Xanh - Điện máy Xanh Đường Võ Nguyên Giáp,"Điện máy Xanh Đường Võ Nguyên Giáp, Phường Đăk Cấm, Tỉnh Quảng Ngãi, Việt Nam",POINT (108.00956726074219 14.376299858093262),8578
Điện Máy Xanh - Điện máy Xanh Số 348 - đường Trần Hưng Đạo,"Điện máy Xanh Số 348 - đường Trần Hưng Đạo, Phường Kon Tum, Tỉnh Quảng Ngãi, Việt Nam",POINT (108.00277709960938 14.34993839263916),5200
Điện Máy Xanh - Điện máy Xanh Thôn Lâm Tùng,"Điện máy Xanh Thôn Lâm Tùng, Xã Ia Chim, Tỉnh Quảng Ngãi, Việt Nam",POINT (107.92792510986328 14.311836242675781),7596
Thế Giới Di Động - Thế giới di động 375 - 377 Trần Hưng Đạo,"Thế giới di động 375 - 377 Trần Hưng Đạo, Phường Kon Tum, Tỉnh Quảng Ngãi, Việt Nam",POINT (108.00179290771484 14.3495512008667),261
Thế Giới Di Động - Thế giới di động Số nhà 669,"Thế giới di động Số nhà 669, đường Phan Đình Phùng, Phường Đăk Cấm, Tỉnh Quảng Ngãi, Việt Nam",POINT (107.99994659423828 14.362923622131348),1517
Điện Máy Xanh - Điện máy Xanh Số 811 - 813 Hùng Vương,"Điện máy Xanh Số 811 - 813 Hùng Vương, Xã Bờ Y, Tỉnh Quảng Ngãi, Việt Nam",POINT (107.69210052490234 14.706854820251465),2839
Điện Máy Xanh - Điện máy Xanh Đường Trần Hưng Đạo,"Điện máy Xanh Đường Trần Hưng Đạo, Thôn 1, Xã Sa Thầy, Tỉnh Quảng Ngãi, Việt Nam",POINT (107.80062103271484 14.404540061950684),2021
Điện Máy Xanh - Điện máy Xanh Khu 5A,"Điện máy Xanh Khu 5A, Xã Than Uyên, Tỉnh Lai Châu, Việt Nam",POINT (103.88502502441406 21.952421188354492),9381
Thế Giới Di Động - Thế giới di động Khu 1 ( đối diện Chợ Trung Tâm Than Uyên ),"Thế giới di động Khu 1 ( đối diện Chợ Trung Tâm Than Uyên ), Xã Than Uyên, Tỉnh Lai Châu, Việt Nam",POINT (103.88285827636719 21.950424194335938),1645
Điện Máy Xanh - Điện máy Xanh Tổ 9,"Điện máy Xanh Tổ 9, Phường Tân Phong, Tỉnh Lai Châu, Việt Nam",POINT (103.46125793457031 22.391292572021484),1003
Điện Máy Xanh - Điện máy Xanh Số nhà 118 Đường Trần Hưng Đạo,"Điện máy Xanh Số nhà 118 Đường Trần Hưng Đạo, Tổ 6, Phường Đoàn Kết, Tỉnh Lai Châu, Việt Nam",POINT (103.45606994628906 22.40012550354004),8645
Thế Giới Di Động - Thế giới di động Số 56 Trần Phú,"Thế giới di động Số 56 Trần Phú, tổ 4A, Phường Tân Phong, Tỉnh Lai Châu, Việt Nam",POINT (103.46327209472656 22.394668579101562),1093
Thế Giới Di Động - Thế giới di động Tổ dân phố 5,"Thế giới di động Tổ dân phố 5, Phường Đoàn Kết, Tỉnh Lai Châu, Việt Nam",POINT (103.4594955444336 22.39951515197754),7246
Điện Máy Xanh - Điện máy Xanh Thửa đất số 81,"Điện máy Xanh Thửa đất số 81, tờ bản đồ số 11, Xã Bum Tở, Tỉnh Lai Châu, Việt Nam",POINT (102.80158996582031 22.383718490600586),8060
Thế Giới Di Động - Thế giới di động Khu 10,"Thế giới di động Khu 10, Xã Bum Tở, Tỉnh Lai Châu, Việt Nam",POINT (102.80206298828125 22.383832931518555),1647
Điện Máy Xanh - Điện máy Xanh Khu F4 Trung tâm Thương Mại,"Điện máy Xanh Khu F4 Trung tâm Thương Mại, Xã Bình Lư, Tỉnh Lai Châu, Việt Nam",POINT (103.62451934814453 22.321359634399414),1869
Điện Máy Xanh - Điện máy Xanh Tổ 15,"Điện máy Xanh Tổ 15, Xã Tân Uyên, Tỉnh Lai Châu, Việt Nam",POINT (103.75553894042969 22.171398162841797),1415
Điện Máy Xanh - Điện máy Xanh 81 Nguyễn Hữu Thọ,"Điện máy Xanh 81 Nguyễn Hữu Thọ, Xã Bến Lức, Tỉnh Tây Ninh, Việt Nam",POINT (106.48860931396484 10.637747764587402),1165
Điện Máy Xanh - Điện máy Xanh Số 286 Tỉnh Lộ 835,"Điện máy Xanh Số 286 Tỉnh Lộ 835, Xã Mỹ Yên, Tỉnh Tây Ninh, Việt Nam",POINT (106.53633117675781 10.636222839355469),1550
Điện Máy Xanh - Điện máy Xanh Đường Nguyễn Hữu Thọ,"Điện máy Xanh Đường Nguyễn Hữu Thọ, Khu phố 2, Xã Bến Lức, Tỉnh Tây Ninh, Việt Nam",POINT (106.48506164550781 10.643200874328613),2492
Điện Máy Xanh - Điện máy Xanh QL 1A,"Điện máy Xanh QL 1A , Ấp 1, Xã Bình Đức, Tỉnh Tây Ninh, Việt Nam",POINT (106.46903228759766 10.636409759521484),2599
Điện Máy Xanh - Điện máy Xanh Đường DT 816,"Điện máy Xanh Đường DT 816, ấp 5, Xã Thạnh Lợi, Tỉnh Tây Ninh, Việt Nam",POINT (106.40643310546875 10.769003868103027),10677
Điện Máy Xanh - Điện máy Xanh Số 155,"Điện máy Xanh Số 155, Ấp 1B, Xã Bến Lức, Tỉnh Tây Ninh, Việt Nam",POINT (106.51216888427734 10.666112899780273),7553
Thế Giới Di Động - Thế giới di động 58A Nguyễn Hữu Thọ,"Thế giới di động 58A Nguyễn Hữu Thọ, khu phố 3, Xã Bến Lức, Tỉnh Tây Ninh, Việt Nam",POINT (106.48779296875 10.638572692871094),12274
Thế Giới Di Động - Thế giới di động Số 59-61,"Thế giới di động Số 59-61, Quốc Lộ 1A, Khu phố 4, Xã Bến Lức, Tỉnh Tây Ninh, Việt Nam",POINT (106.4830093383789 10.637460708618164),610
Thế Giới Di Động - Thế giới di động Thửa đất số 2192 và 3496,"Thế giới di động Thửa đất số 2192 và 3496, tờ bản đồ số 01 (NGAY NGÃ TƯ CHINGLUH), Xã Bến Lức, Tỉnh Tây Ninh, Việt Nam",POINT (106.49481201171875 10.626835823059082),1551
Thế Giới Di Động - Thế giới di động Số 363 đường DT 832,"Thế giới di động Số 363 đường DT 832, Ấp 1, Xã Bình Đức, Tỉnh Tây Ninh, Việt Nam",POINT (106.4697494506836 10.635110855102539),12276
Điện Máy Xanh - Điện máy Xanh Số 249 Ấp 03,"Điện máy Xanh Số 249 Ấp 03, Xã Long Hòa, Huyện Cần Đước, Tỉnh long an, Việt Nam",POINT (106.58843994140625 10.588306427001953),2841
Điện Máy Xanh - Điện máy Xanh Số 18,"Điện máy Xanh Số 18, Khu 9, Lộ 835, Ấp 4, Xã Long Cang, Tỉnh Tây Ninh, Việt Nam",POINT (106.53779602050781 10.590801239013672),7695
Thế Giới Di Động - Thế giới di động Ấp 05,"Thế giới di động Ấp 05, Xã Rạch Kiến, Tỉnh Tây Ninh, Việt Nam",POINT (106.58988189697266 10.582161903381348),1625
Điện Máy Xanh - Điện máy Xanh Số 39 Quốc Lộ 50,"Điện máy Xanh Số 39 Quốc Lộ 50, ấp Thuận Nam, Xã Mỹ Lộc, Tỉnh Tây Ninh, Việt Nam",POINT (106.62962341308594 10.556257247924805),2398
Điện Máy Xanh - Điện máy Xanh Đường Long Hậu,"Điện máy Xanh Đường Long Hậu, Khu dân cư Long Hậu, Ấp 3, Xã Cần Giuộc, Tỉnh Tây Ninh, Việt Nam",POINT (106.72987365722656 10.631002426147461),4825
Điện Máy Xanh - Điện máy Xanh 04 Đường DT19,"Điện máy Xanh 04 Đường DT19, ấp Tây, Xã Tân Tập, Tỉnh Tây Ninh, Việt Nam",POINT (106.67232513427734 10.537450790405273),7848
Thế Giới Di Động - Thế giới di động QL 50,"Thế giới di động QL 50, Tổ 11, Ấp Thuận Nam, Xã Cần Giuộc, Tỉnh Tây Ninh, Việt Nam",POINT (106.63024139404297 10.558011054992676),10525
Điện Máy Xanh - Điện máy Xanh Khóm 02,"Điện máy Xanh Khóm 02, Xã Tầm Vu, Tỉnh Tây Ninh, Việt Nam",POINT (106.46733856201172 10.441949844360352),2650
Điện Máy Xanh - Điện máy Xanh Đường DT 827,"Điện máy Xanh Đường DT 827, Ấp Thanh Tân, Xã Thuận Mỹ, Tỉnh Tây Ninh, Việt Nam",POINT (106.51742553710938 10.454986572265625),13911
Điện Máy Xanh - Điện máy Xanh Ấp Kỳ Châu,"Điện máy Xanh Ấp Kỳ Châu, Xã Vĩnh Công, Tỉnh Tây Ninh, Việt Nam",POINT (106.46585083007812 10.508852005004883),7890
Thế Giới Di Động - Thế giới di động 179 Đỗ Tường Phong,"Thế giới di động 179 Đỗ Tường Phong, Xã Tầm Vu, Tỉnh Tây Ninh, Việt Nam",POINT (106.46819305419922 10.446769714355469),8342
Thế Giới Di Động - Thế giới di động Số 125/8,"Thế giới di động Số 125/8, Đường DT 827, Ấp Thanh Tân, Xã Thuận Mỹ, Tỉnh Tây Ninh, Việt Nam",POINT (106.51443481445312 10.45405387878418),10589
Điện Máy Xanh - Điện máy Xanh Số 291-293 Ấp Bình Tiền 2,"Điện máy Xanh Số 291-293 Ấp Bình Tiền 2, Xã Đức Hòa Hạ, Huyện Đức Hoà, Tỉnh Long An, Việt Nam",POINT (106.47657012939453 10.8108549118042),578
